age,age_group,gender,occupation,current_balance,balance_diff,customer_tenure_years,is_active,churn,churn_label,activity_status,risk_segment
37,36-45,Male,salaried,7154.31,0.0,4.72,1,0,Retained,Active,Low Risk
70,65+,Male,retired,25570.0,0.0,6.26,1,1,Churned,Active,Low Risk
64,56-65,Female,self_employed,3635.65,2685.95,5.56,1,0,Retained,Active,Low Risk
38,36-45,Female,salaried,1966.87,248.39999999999984,3.4,1,0,Retained,Active,Low Risk
77,65+,Female,self_employed,6190.81,2910.9100000000003,5.51,1,0,Retained,Active,Low Risk
29,26-35,Male,self_employed,4582.85,-2682.49,4.89,1,1,Churned,Active,Medium Risk
42,36-45,Male,self_employed,2503.16,-163.19000000000003,5.49,1,0,Retained,Active,Medium Risk
37,36-45,Male,salaried,20176.33,4063.100000000002,6.16,1,0,Retained,Active,Low Risk
37,36-45,Female,salaried,3530.21,705.6100000000001,6.57,1,0,Retained,Active,Low Risk
72,65+,Male,retired,7284.0,-2429.1900000000005,6.32,1,0,Retained,Active,Medium Risk
61,56-65,Female,self_employed,6961.12,46.80999999999949,5.4,1,0,Retained,Active,Low Risk
8,<=25,Female,student,34660.76,0.0,6.61,1,0,Retained,Active,Low Risk
52,46-55,Female,self_employed,3640.07,-57.13999999999987,4.43,1,0,Retained,Active,Medium Risk
36,36-45,Male,salaried,23157.32,2035.6100000000008,5.11,1,0,Retained,Active,Low Risk
42,36-45,Male,self_employed,7173.52,-8173.859999999999,5.67,1,1,Churned,Active,Medium Risk
37,36-45,Female,self_employed,4411.82,-143.02000000000044,5.77,1,0,Retained,Active,Medium Risk
31,26-35,Male,self_employed,8399.93,-3850.42,5.97,1,0,Retained,Active,Medium Risk
48,46-55,Female,self_employed,1457.87,0.0,5.1,1,0,Retained,Active,Low Risk
80,65+,Male,self_employed,2105.21,-100.46000000000004,6.25,1,0,Retained,Active,Medium Risk
48,46-55,Male,salaried,5292.58,902.9799999999996,6.41,1,1,Churned,Active,Low Risk
32,26-35,Female,salaried,13006.19,7018.450000000001,4.52,1,0,Retained,Active,Low Risk
45,36-45,Female,self_employed,2274.6,-3921.66,6.5,1,1,Churned,Active,Medium Risk
26,26-35,Male,student,8931.53,221.0,6.19,1,0,Retained,Active,Low Risk
63,56-65,Female,self_employed,5961.84,0.0,5.54,1,0,Retained,Active,Low Risk
48,46-55,Male,self_employed,9025.39,0.0,6.17,1,0,Retained,Active,Low Risk
90,65+,Male,self_employed,440.47,-1804.14,4.14,1,1,Churned,Active,Medium Risk
90,65+,Male,self_employed,1946.17,-58571.43,4.58,1,1,Churned,Active,Medium Risk
60,56-65,Male,retired,1428.76,-664.95,6.32,1,1,Churned,Active,Medium Risk
25,<=25,Female,self_employed,2949.36,-174.94000000000003,6.65,1,0,Retained,Active,Medium Risk
62,56-65,Male,self_employed,2845.99,846.7799999999997,6.05,1,0,Retained,Active,Low Risk
47,46-55,Male,self_employed,6141.1,0.0,6.22,0,0,Retained,Inactive,Medium Risk
40,36-45,Male,self_employed,2275.37,-555.6800000000003,6.35,1,1,Churned,Active,Medium Risk
45,36-45,Male,salaried,1534.77,-698.5799999999999,5.2,1,0,Retained,Active,Medium Risk
55,46-55,Female,self_employed,6229.5,-1403.5699999999997,5.68,0,0,Retained,Inactive,High Risk
88,65+,Female,retired,4659.58,1112.06,6.01,1,0,Retained,Active,Low Risk
32,26-35,Male,salaried,6730.75,-559.1899999999996,4.91,1,0,Retained,Active,Medium Risk
62,56-65,Male,self_employed,22931.53,5964.110000000001,5.3,1,1,Churned,Active,Low Risk
62,56-65,Male,retired,2511.41,-71.43000000000029,4.32,1,0,Retained,Active,Medium Risk
41,36-45,Male,self_employed,3769.42,-74.13000000000011,6.0,1,0,Retained,Active,Medium Risk
30,26-35,Female,salaried,15360.15,-3823.2300000000014,6.24,0,0,Retained,Inactive,High Risk
65,56-65,Male,self_employed,6000.66,1139.54,5.74,1,0,Retained,Active,Low Risk
31,26-35,Male,salaried,16063.23,0.0,4.81,1,0,Retained,Active,Low Risk
27,26-35,Female,salaried,1467.32,-100.18000000000006,6.04,1,0,Retained,Active,Medium Risk
45,36-45,Male,self_employed,6106.84,-30176.749999999996,6.52,1,0,Retained,Active,Medium Risk
50,46-55,Female,self_employed,10961.22,202.67000000000007,6.02,1,0,Retained,Active,Low Risk
34,26-35,Male,self_employed,82.44,-76.65,5.96,0,1,Churned,Inactive,High Risk
57,56-65,Male,salaried,6206.37,3285.92,6.19,1,0,Retained,Active,Low Risk
10,<=25,Female,student,1873.16,-569.51,6.24,1,0,Retained,Active,Medium Risk
45,36-45,Male,self_employed,2174.04,0.0,5.64,0,0,Retained,Inactive,Medium Risk
62,56-65,Male,self_employed,5027.84,772.3500000000004,5.76,1,0,Retained,Active,Low Risk
76,65+,Female,self_employed,323.97,-4792.63,4.27,1,1,Churned,Active,Medium Risk
50,46-55,Female,self_employed,1558.25,-80.93000000000006,6.24,1,1,Churned,Active,Medium Risk
43,36-45,Male,self_employed,28.97,-7357.13,6.04,1,1,Churned,Active,Medium Risk
40,36-45,Male,salaried,35493.57,1912.3600000000008,6.35,1,0,Retained,Active,Low Risk
40,36-45,Male,self_employed,11616.84,-6385.259999999998,5.78,1,1,Churned,Active,Medium Risk
68,65+,Male,salaried,4382.37,213.21000000000004,6.52,1,0,Retained,Active,Low Risk
24,<=25,Female,self_employed,3088.54,-92.17000000000009,5.8,1,0,Retained,Active,Medium Risk
36,36-45,Female,self_employed,1.92,-6917.86,6.3,1,1,Churned,Active,Medium Risk
58,56-65,Female,self_employed,2505.0,57.07999999999993,6.01,1,0,Retained,Active,Low Risk
90,65+,Male,self_employed,10791.7,0.0,4.54,1,0,Retained,Active,Low Risk
66,65+,Male,self_employed,1585.11,0.0,6.32,1,0,Retained,Active,Low Risk
71,65+,Male,self_employed,2715.9,1772.06,6.58,1,0,Retained,Active,Low Risk
48,46-55,Male,salaried,10346.8,3079.6799999999994,5.39,1,1,Churned,Active,Low Risk
49,46-55,Male,self_employed,708.87,-2161.36,6.45,1,1,Churned,Active,Medium Risk
56,56-65,Female,self_employed,2907.4,215.5999999999999,5.53,0,1,Churned,Inactive,Medium Risk
67,65+,Male,self_employed,960.28,-1236.2500000000002,6.01,1,0,Retained,Active,Medium Risk
61,56-65,Male,salaried,15112.58,12285.4,5.07,1,0,Retained,Active,Low Risk
35,26-35,Male,salaried,3445.92,-99.05999999999996,5.64,1,0,Retained,Active,Medium Risk
32,26-35,Female,self_employed,6923.22,-2177.88,4.6,1,0,Retained,Active,Medium Risk
39,36-45,Male,salaried,1982.49,-1729.9,5.88,1,1,Churned,Active,Medium Risk
62,56-65,Male,self_employed,5651.86,-645.1600000000008,6.61,1,0,Retained,Active,Medium Risk
36,36-45,Male,salaried,7332.43,-1089.8600000000006,5.35,1,0,Retained,Active,Medium Risk
28,26-35,Female,self_employed,514.4,-8064.52,5.5,1,1,Churned,Active,Medium Risk
47,46-55,Female,salaried,5834.42,4890.81,4.52,1,0,Retained,Active,Low Risk
37,36-45,Male,salaried,3061.97,176.95999999999958,5.31,1,0,Retained,Active,Low Risk
70,65+,Female,self_employed,6153.13,122.78999999999996,6.63,1,0,Retained,Active,Low Risk
49,46-55,Female,self_employed,8064.19,-10571.43,5.73,1,0,Retained,Active,Medium Risk
35,26-35,Female,salaried,187.19,-2115.21,6.05,1,0,Retained,Active,Medium Risk
83,65+,Female,self_employed,18998.81,99.51000000000204,5.73,1,0,Retained,Active,Low Risk
18,<=25,Female,student,1560.73,114.76999999999998,6.59,1,0,Retained,Active,Low Risk
33,26-35,Female,salaried,11634.35,1396.3099999999995,5.58,1,0,Retained,Active,Low Risk
72,65+,Female,self_employed,2690.58,-822.46,5.97,1,0,Retained,Active,Medium Risk
60,56-65,Male,self_employed,2720.0,27.65000000000009,6.41,1,0,Retained,Active,Low Risk
42,36-45,Male,self_employed,2203.11,-3055.4199999999996,3.93,1,0,Retained,Active,Medium Risk
39,36-45,Male,self_employed,3692.21,-3870.96,6.14,0,1,Churned,Inactive,High Risk
44,36-45,Female,self_employed,3945.92,-351.52999999999975,4.64,1,0,Retained,Active,Medium Risk
73,65+,Female,self_employed,2523.62,-10.240000000000236,6.19,1,0,Retained,Active,Medium Risk
43,36-45,Female,self_employed,1736.74,0.0,6.71,1,0,Retained,Active,Low Risk
53,46-55,Female,self_employed,1626.52,-284.3800000000001,6.32,1,0,Retained,Active,Medium Risk
45,36-45,Male,self_employed,557.14,-1454.17,6.05,1,0,Retained,Active,Medium Risk
45,36-45,Male,self_employed,3622.79,-141.42000000000007,5.76,1,0,Retained,Active,Medium Risk
21,<=25,Male,student,7473.06,0.0,3.73,1,0,Retained,Active,Low Risk
32,26-35,Male,salaried,2984.39,244.02999999999977,4.22,1,0,Retained,Active,Low Risk
47,46-55,Male,self_employed,3182.25,-179.34000000000017,4.47,1,0,Retained,Active,Medium Risk
57,56-65,Female,self_employed,1814.01,78.24000000000001,6.24,1,0,Retained,Active,Low Risk
47,46-55,Male,salaried,4165.58,1144.0,5.94,1,0,Retained,Active,Low Risk
8,<=25,Male,student,18571.97,0.0,6.04,0,0,Retained,Inactive,Medium Risk
39,36-45,Male,salaried,471.62,-370.79,6.34,1,1,Churned,Active,Medium Risk
65,56-65,Female,self_employed,4819.16,3073.7799999999997,6.57,1,0,Retained,Active,Low Risk
70,65+,Female,self_employed,2089.05,-1579.8199999999997,6.05,0,0,Retained,Inactive,High Risk
9,<=25,Male,student,2810.65,994.37,5.86,1,0,Retained,Active,Low Risk
41,36-45,Male,retired,9074.47,0.0,6.23,0,0,Retained,Inactive,Medium Risk
30,26-35,Female,self_employed,4442.01,0.0,2.87,1,0,Retained,Active,Low Risk
65,56-65,Male,retired,20255.51,-14269.3,6.1,1,0,Retained,Active,Medium Risk
43,36-45,Female,salaried,16631.94,1175.619999999999,6.04,1,0,Retained,Active,Low Risk
58,56-65,Male,self_employed,13137.97,-1105.9899999999998,6.04,1,1,Churned,Active,Medium Risk
37,36-45,Female,self_employed,3916.31,-109.84999999999992,6.54,1,0,Retained,Active,Medium Risk
31,26-35,Female,self_employed,1462.47,0.0,5.43,0,0,Retained,Inactive,Medium Risk
7,<=25,Female,student,2746.35,0.0,6.04,1,0,Retained,Active,Low Risk
27,26-35,Male,salaried,1.15,-5348.02,6.59,1,1,Churned,Active,Medium Risk
63,56-65,Male,retired,24415.65,0.0,5.88,1,0,Retained,Active,Low Risk
84,65+,Male,retired,5524.62,127.1899999999996,5.76,1,0,Retained,Active,Low Risk
87,65+,Male,retired,5706.42,0.0,6.37,1,0,Retained,Active,Low Risk
47,46-55,Male,salaried,11.86,-79048.74,5.7,1,1,Churned,Active,Medium Risk
27,26-35,Female,self_employed,1067.81,-222.62000000000012,5.9,1,1,Churned,Active,Medium Risk
47,46-55,Male,self_employed,1673.55,-1274.3100000000002,6.35,1,1,Churned,Active,Medium Risk
69,65+,Female,self_employed,781.49,-838.5799999999999,6.34,1,0,Retained,Active,Medium Risk
53,46-55,Male,self_employed,6390.73,1772.16,6.17,1,0,Retained,Active,Low Risk
42,36-45,Male,self_employed,11471.84,763.2999999999993,5.05,1,0,Retained,Active,Low Risk
44,36-45,Male,salaried,11251.15,151.20999999999913,6.54,1,0,Retained,Active,Low Risk
71,65+,Male,self_employed,13054.89,289.75,4.41,1,0,Retained,Active,Low Risk
39,36-45,Male,self_employed,14984.9,-2427.789999999999,5.67,1,0,Retained,Active,Medium Risk
39,36-45,Male,self_employed,9125.76,-3450.199999999999,5.82,1,0,Retained,Active,Medium Risk
31,26-35,Female,self_employed,2574.39,0.0,5.89,1,0,Retained,Active,Low Risk
59,56-65,Male,self_employed,5206.37,2121.19,6.75,1,1,Churned,Active,Low Risk
34,26-35,Male,self_employed,2371.94,-1294.9699999999998,6.19,1,0,Retained,Active,Medium Risk
90,65+,Female,self_employed,5933.54,0.0,6.35,1,0,Retained,Active,Low Risk
41,36-45,Female,self_employed,2674.16,-733.1800000000003,6.06,1,1,Churned,Active,Medium Risk
61,56-65,Female,salaried,3566.7,-52.23000000000002,5.91,0,0,Retained,Inactive,High Risk
61,56-65,Male,self_employed,77.2,-105.53,6.21,1,0,Retained,Active,Medium Risk
41,36-45,Female,self_employed,3670.96,0.0,6.24,1,0,Retained,Active,Low Risk
32,26-35,Male,self_employed,5720.43,0.0,4.82,1,0,Retained,Active,Low Risk
48,46-55,Female,salaried,5798.83,686.3000000000002,5.59,1,0,Retained,Active,Low Risk
62,56-65,Male,retired,201.33,-5086.97,6.05,1,1,Churned,Active,Medium Risk
81,65+,Female,self_employed,148210.21,103148.79,5.55,1,0,Retained,Active,Low Risk
81,65+,Female,self_employed,7028.6,442.0,6.08,1,0,Retained,Active,Low Risk
45,36-45,Male,self_employed,144.13,-1389.79,5.01,1,1,Churned,Active,Medium Risk
66,65+,Male,retired,83227.59,-1023.8000000000028,3.22,1,0,Retained,Active,Medium Risk
49,46-55,Male,self_employed,5831.8,0.0,5.94,0,0,Retained,Inactive,Medium Risk
59,56-65,Male,salaried,770.83,-12436.14,6.11,1,1,Churned,Active,Medium Risk
69,65+,Male,retired,917.56,-923.04,5.89,0,1,Churned,Inactive,High Risk
25,<=25,Female,student,1598.82,-733.0400000000002,1.93,1,1,Churned,Active,Medium Risk
62,56-65,Female,self_employed,12856.63,0.0,3.63,0,0,Retained,Inactive,Medium Risk
43,36-45,Male,self_employed,3989.4,855.3699999999999,5.7,1,0,Retained,Active,Low Risk
35,26-35,Male,self_employed,292.42,-15145.67,5.9,1,1,Churned,Active,Medium Risk
41,36-45,Male,self_employed,10.2,-6752.81,6.12,1,1,Churned,Active,Medium Risk
56,56-65,Female,salaried,2391.91,-80.87000000000035,3.78,1,0,Retained,Active,Medium Risk
34,26-35,Male,self_employed,4464.38,-33.470000000000255,4.86,1,0,Retained,Active,Medium Risk
11,<=25,Female,student,3854.78,0.0,6.13,0,0,Retained,Inactive,Medium Risk
38,36-45,Female,self_employed,2179.72,395.4699999999998,5.41,1,0,Retained,Active,Low Risk
36,36-45,Male,salaried,156841.54,38833.27,5.07,1,0,Retained,Active,Low Risk
70,65+,Male,self_employed,35851.83,-27071.43,5.73,1,1,Churned,Active,Medium Risk
54,46-55,Female,retired,2749.12,39.67000000000007,5.19,1,0,Retained,Active,Low Risk
45,36-45,Male,salaried,8182.07,-15053.64,6.15,1,0,Retained,Active,Medium Risk
32,26-35,Male,salaried,10434.93,938.710000000001,5.51,1,0,Retained,Active,Low Risk
60,56-65,Male,self_employed,2912.39,-813.9700000000003,6.13,1,1,Churned,Active,Medium Risk
52,46-55,Female,self_employed,193.48,-6705.97,6.05,1,1,Churned,Active,Medium Risk
42,36-45,Male,self_employed,395.43,-1371.1,5.6,1,1,Churned,Active,Medium Risk
31,26-35,Male,self_employed,1144.14,-586.6299999999999,5.42,1,1,Churned,Active,Medium Risk
35,26-35,Female,self_employed,14018.36,0.0,4.21,1,0,Retained,Active,Low Risk
31,26-35,Male,salaried,3582.33,894.2199999999998,5.04,1,0,Retained,Active,Low Risk
36,36-45,Male,salaried,11320.12,55.9900000000016,5.94,1,0,Retained,Active,Low Risk
63,56-65,Male,self_employed,2495.14,-377.59000000000015,5.12,1,0,Retained,Active,Medium Risk
74,65+,Male,self_employed,2263.93,0.0,5.08,1,0,Retained,Active,Low Risk
52,46-55,Male,self_employed,11705.46,1394.16,4.98,1,0,Retained,Active,Low Risk
71,65+,Male,retired,5682.75,-45.529999999999745,6.05,1,0,Retained,Active,Medium Risk
46,46-55,Male,self_employed,1381.91,-2029.25,5.49,1,0,Retained,Active,Medium Risk
66,65+,Male,self_employed,1072.87,-403.2800000000002,6.31,1,0,Retained,Active,Medium Risk
63,56-65,Female,self_employed,1071.69,-357.1399999999999,5.98,1,1,Churned,Active,Medium Risk
26,26-35,Female,self_employed,1453.73,16.839999999999918,3.7,1,0,Retained,Active,Low Risk
36,36-45,Male,self_employed,3863.73,-1188.73,4.82,1,0,Retained,Active,Medium Risk
37,36-45,Male,self_employed,18.17,-4036.41,5.73,1,1,Churned,Active,Medium Risk
30,26-35,Male,self_employed,1869.23,309.3499999999999,5.56,1,0,Retained,Active,Low Risk
47,46-55,Male,salaried,735.54,-524.53,5.96,1,0,Retained,Active,Medium Risk
38,36-45,Male,salaried,21677.86,3318.41,5.96,1,0,Retained,Active,Low Risk
19,<=25,Male,student,1605.77,142.8599999999999,3.58,0,0,Retained,Inactive,Medium Risk
37,36-45,Male,salaried,19194.24,-3466.149999999998,6.06,1,1,Churned,Active,Medium Risk
71,65+,Female,self_employed,2045.95,677.6400000000001,3.88,0,0,Retained,Inactive,Medium Risk
51,46-55,Male,self_employed,1966.86,0.0,2.89,1,0,Retained,Active,Low Risk
40,36-45,Male,self_employed,8438.01,-101.40999999999984,6.21,1,0,Retained,Active,Medium Risk
51,46-55,Male,salaried,632.98,-2842.08,5.45,1,0,Retained,Active,Medium Risk
36,36-45,Female,self_employed,2565.03,-40.379999999999654,5.57,1,1,Churned,Active,Medium Risk
56,56-65,Male,self_employed,2794.44,976.73,6.57,1,0,Retained,Active,Low Risk
51,46-55,Male,self_employed,2510.66,968.6699999999998,6.3,1,0,Retained,Active,Low Risk
43,36-45,Male,self_employed,2574.25,-103.67999999999984,6.21,1,0,Retained,Active,Medium Risk
52,46-55,Male,self_employed,13366.93,-1142.1399999999994,4.94,1,0,Retained,Active,Medium Risk
90,65+,Male,self_employed,2245.08,1041.4,5.14,1,1,Churned,Active,Low Risk
49,46-55,Male,salaried,5567.89,3763.12,4.85,1,0,Retained,Active,Low Risk
65,56-65,Male,retired,5929.21,1167.0200000000004,6.41,1,0,Retained,Active,Low Risk
44,36-45,Male,salaried,3243.43,-648.29,6.52,1,0,Retained,Active,Medium Risk
32,26-35,Male,salaried,1692.12,28.72999999999979,5.97,1,0,Retained,Active,Low Risk
36,36-45,Female,self_employed,10867.19,6079.47,5.81,1,0,Retained,Active,Low Risk
64,56-65,Male,retired,4772.42,-100.0,5.51,0,0,Retained,Inactive,High Risk
16,<=25,Male,self_employed,3397.83,-101.38999999999989,5.4,1,0,Retained,Active,Medium Risk
36,36-45,Female,salaried,4103.1,0.0,5.56,1,0,Retained,Active,Low Risk
46,46-55,Male,self_employed,5596.19,2551.9299999999994,5.86,1,0,Retained,Active,Low Risk
53,46-55,Female,self_employed,2344.5,-11.059999999999944,5.62,1,0,Retained,Active,Medium Risk
46,46-55,Male,self_employed,215.36,-2016.21,5.46,1,0,Retained,Active,Medium Risk
39,36-45,Male,salaried,2002.72,371.74,6.02,1,0,Retained,Active,Low Risk
44,36-45,Female,self_employed,1442.99,-3285.7200000000003,6.66,1,1,Churned,Active,Medium Risk
74,65+,Female,retired,2036.99,294.53999999999996,5.45,1,0,Retained,Active,Low Risk
16,<=25,Female,student,2314.39,-373.73,5.25,0,0,Retained,Inactive,High Risk
26,26-35,Female,self_employed,250.42,-1253.55,5.21,1,0,Retained,Active,Medium Risk
28,26-35,Male,self_employed,1682.54,-2689.71,5.65,1,1,Churned,Active,Medium Risk
57,56-65,Male,salaried,1357.59,0.0,6.73,1,0,Retained,Active,Low Risk
64,56-65,Male,self_employed,7931.87,-83530.65000000001,5.98,1,1,Churned,Active,Medium Risk
39,36-45,Male,self_employed,3738.86,-559.8799999999997,5.54,1,0,Retained,Active,Medium Risk
37,36-45,Female,self_employed,225.94,-1294.91,5.53,1,1,Churned,Active,Medium Risk
51,46-55,Male,salaried,10251.2,3356.3600000000006,6.26,1,0,Retained,Active,Low Risk
26,26-35,Male,student,4892.11,0.0,5.86,1,1,Churned,Active,Low Risk
52,46-55,Male,self_employed,1828.3,-490.56999999999994,6.25,1,0,Retained,Active,Medium Risk
30,26-35,Male,self_employed,1175.16,-1062.3099999999995,5.97,1,1,Churned,Active,Medium Risk
28,26-35,Male,self_employed,2156.3,-20.809999999999945,5.43,1,0,Retained,Active,Medium Risk
65,56-65,Male,self_employed,4994.82,0.0,5.71,1,0,Retained,Active,Low Risk
20,<=25,Female,self_employed,5496.81,-869.3499999999995,4.3,1,0,Retained,Active,Medium Risk
47,46-55,Female,self_employed,3679.82,574.06,5.34,1,0,Retained,Active,Low Risk
33,26-35,Female,student,39.61,-3477.7999999999997,6.49,1,1,Churned,Active,Medium Risk
47,46-55,Female,self_employed,890.74,-294.6299999999999,5.87,1,0,Retained,Active,Medium Risk
34,26-35,Female,self_employed,5620.5,2434.77,6.31,1,0,Retained,Active,Low Risk
36,36-45,Male,self_employed,19764.87,-1.639999999999418,5.41,1,1,Churned,Active,Medium Risk
38,36-45,Male,self_employed,23183.12,20507.449999999997,6.04,1,1,Churned,Active,Low Risk
71,65+,Female,self_employed,6818.48,-21098.05,6.26,1,0,Retained,Active,Medium Risk
17,<=25,Female,self_employed,2014.2,0.0,6.32,1,0,Retained,Active,Low Risk
25,<=25,Male,self_employed,7918.62,-399.8300000000008,6.03,1,0,Retained,Active,Medium Risk
76,65+,Male,retired,4999.1,-568.46,5.32,1,0,Retained,Active,Medium Risk
69,65+,Female,self_employed,2512.97,-1475.5800000000004,5.55,1,0,Retained,Active,Medium Risk
42,36-45,Female,self_employed,4585.28,-55736.96,6.49,1,0,Retained,Active,Medium Risk
70,65+,Female,self_employed,2869.39,0.0,5.2,1,0,Retained,Active,Low Risk
43,36-45,Male,self_employed,5935.77,2572.9800000000005,4.56,1,0,Retained,Active,Low Risk
74,65+,Male,retired,3649.7,-7757.150000000001,6.07,1,1,Churned,Active,Medium Risk
43,36-45,Male,salaried,2977.28,-128.9699999999998,6.4,1,0,Retained,Active,Medium Risk
43,36-45,Female,self_employed,10762.6,-322.5799999999999,6.19,1,0,Retained,Active,Medium Risk
43,36-45,Female,self_employed,2773.38,21.38000000000011,3.87,1,0,Retained,Active,Low Risk
36,36-45,Male,salaried,2339.08,962.56,6.19,1,0,Retained,Active,Low Risk
84,65+,Male,retired,1452.24,-1357.7099999999998,6.13,1,0,Retained,Active,Medium Risk
90,65+,Male,self_employed,399769.1,38168.669999999984,5.45,1,0,Retained,Active,Low Risk
23,<=25,Male,student,1469.27,-487.54,5.83,1,0,Retained,Active,Medium Risk
69,65+,Female,self_employed,8860.03,0.0,5.79,1,0,Retained,Active,Low Risk
63,56-65,Female,self_employed,3943.44,0.0,4.78,1,1,Churned,Active,Low Risk
35,26-35,Male,self_employed,1646.66,-3733.730000000001,5.72,1,1,Churned,Active,Medium Risk
34,26-35,Female,self_employed,1902.21,120.87000000000012,3.78,1,0,Retained,Active,Low Risk
55,46-55,Male,salaried,3020.84,1384.5600000000002,6.15,1,0,Retained,Active,Low Risk
61,56-65,Female,self_employed,3014.02,12.7199999999998,5.52,1,0,Retained,Active,Low Risk
36,36-45,Female,self_employed,764.74,-1411.64,5.41,1,0,Retained,Active,Medium Risk
90,65+,Male,self_employed,115523.82,912.4400000000024,5.18,1,0,Retained,Active,Low Risk
53,46-55,Male,salaried,66818.37,549.4400000000023,5.74,1,0,Retained,Active,Low Risk
37,36-45,Male,salaried,14190.86,-2875.649999999998,4.66,1,0,Retained,Active,Medium Risk
43,36-45,Male,self_employed,6590.4,-3447.380000000001,6.56,1,1,Churned,Active,Medium Risk
51,46-55,Female,self_employed,29957.19,697.0399999999972,6.28,1,0,Retained,Active,Low Risk
66,65+,Male,retired,2614.93,15.069999999999707,5.87,1,0,Retained,Active,Low Risk
64,56-65,Male,self_employed,5279.88,0.0,5.64,1,0,Retained,Active,Low Risk
40,36-45,Male,self_employed,6635.95,3248.97,5.85,1,0,Retained,Active,Low Risk
68,65+,Male,retired,2970.57,133.82000000000016,5.88,1,0,Retained,Active,Low Risk
42,36-45,Male,self_employed,2204.08,-3.5100000000002183,6.5,1,0,Retained,Active,Medium Risk
49,46-55,Male,salaried,4495.6,-6.809999999999491,5.15,1,0,Retained,Active,Medium Risk
50,46-55,Female,self_employed,3383.25,500.0,4.45,1,0,Retained,Active,Low Risk
37,36-45,Male,self_employed,4311.03,3065.29,6.5,1,0,Retained,Active,Low Risk
43,36-45,Female,self_employed,5267.81,821.96,5.87,1,1,Churned,Active,Low Risk
58,56-65,Male,salaried,6253.77,192.9900000000007,4.22,1,0,Retained,Active,Low Risk
63,56-65,Male,self_employed,57589.91,6363.830000000002,6.23,1,0,Retained,Active,Low Risk
52,46-55,Male,salaried,1698.54,-4.809999999999945,5.91,1,0,Retained,Active,Medium Risk
21,<=25,Male,student,1764.16,0.0,5.13,1,0,Retained,Active,Low Risk
64,56-65,Female,self_employed,25853.22,1733.7200000000012,5.57,1,0,Retained,Active,Low Risk
63,56-65,Male,salaried,3486.07,2.769999999999982,6.03,1,0,Retained,Active,Low Risk
63,56-65,Female,self_employed,2945.47,-26.730000000000015,4.96,1,0,Retained,Active,Medium Risk
48,46-55,Female,self_employed,4311.1,-428.5699999999997,6.47,1,0,Retained,Active,Medium Risk
58,56-65,Male,salaried,495.66,-1241.54,6.68,1,1,Churned,Active,Medium Risk
64,56-65,Male,retired,2368.95,143.13999999999987,6.27,1,0,Retained,Active,Low Risk
64,56-65,Female,self_employed,18046.16,300.91999999999825,5.24,1,0,Retained,Active,Low Risk
23,<=25,Female,student,431.15,-4846.200000000001,5.61,1,0,Retained,Active,Medium Risk
48,46-55,Male,self_employed,2550.23,-1598.23,6.3,1,0,Retained,Active,Medium Risk
71,65+,Male,self_employed,1973.65,0.0,5.77,0,0,Retained,Inactive,Medium Risk
13,<=25,Female,student,4007.96,-140.55000000000018,3.9,1,0,Retained,Active,Medium Risk
68,65+,Male,self_employed,356.45,-4746.55,5.47,1,1,Churned,Active,Medium Risk
25,<=25,Female,student,5876.69,541.5,6.19,1,0,Retained,Active,Low Risk
47,46-55,Male,self_employed,11926.87,7618.580000000001,5.86,1,0,Retained,Active,Low Risk
63,56-65,Male,self_employed,2519.01,23.320000000000164,4.91,1,1,Churned,Active,Low Risk
32,26-35,Male,self_employed,4221.56,-1815.6099999999997,6.59,1,0,Retained,Active,Medium Risk
41,36-45,Male,self_employed,3108.15,-1482.7599999999998,6.5,1,0,Retained,Active,Medium Risk
66,65+,Male,retired,1447.07,-652.8300000000002,6.08,1,0,Retained,Active,Medium Risk
49,46-55,Male,self_employed,2935.18,-360.94000000000005,3.65,1,0,Retained,Active,Medium Risk
52,46-55,Female,salaried,1150.88,-2328.89,6.08,1,0,Retained,Active,Medium Risk
31,26-35,Female,salaried,5585.59,-17.970000000000255,6.07,1,0,Retained,Active,Medium Risk
45,36-45,Female,self_employed,26679.38,-2326.1699999999983,6.11,1,0,Retained,Active,Medium Risk
36,36-45,Male,self_employed,935.47,-728.72,6.29,1,0,Retained,Active,Medium Risk
42,36-45,Female,self_employed,9352.77,8225.95,5.04,1,0,Retained,Active,Low Risk
28,26-35,Male,salaried,2859.52,0.0,5.53,1,0,Retained,Active,Low Risk
58,56-65,Female,salaried,1855.63,0.0,6.08,0,0,Retained,Inactive,Medium Risk
72,65+,Male,retired,26993.09,21932.62,6.44,1,0,Retained,Active,Low Risk
42,36-45,Male,self_employed,2185.18,3.6299999999996544,5.65,0,0,Retained,Inactive,Medium Risk
64,56-65,Female,salaried,688.12,-691.5300000000001,5.97,1,1,Churned,Active,Medium Risk
49,46-55,Male,salaried,2006.29,1498.16,4.92,1,0,Retained,Active,Low Risk
39,36-45,Male,salaried,22538.34,-1001.8100000000012,4.84,1,0,Retained,Active,Medium Risk
34,26-35,Male,self_employed,16683.95,30.950000000000728,6.22,1,0,Retained,Active,Low Risk
46,46-55,Male,salaried,513.11,-3631.52,4.91,1,1,Churned,Active,Medium Risk
43,36-45,Male,self_employed,3007.6,469.4000000000001,6.55,1,0,Retained,Active,Low Risk
58,56-65,Male,salaried,10374.29,-9594.59,4.0,1,1,Churned,Active,Medium Risk
50,46-55,Female,self_employed,6752.54,-3302.3100000000004,6.36,1,0,Retained,Active,Medium Risk
